mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 08:32:17.021,4.3,"68 km ENE of Barcelona, Philippines",8.4339,126.9909
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 10:33:26.051,4.3,"68 km ENE of Barcelona, Philippines",8.4435,126.9835
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 10:41:23.010,5.1,"38 km ESE of Marihatag, Philippines",8.6273,126.6017
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 11:42:50.241,4.6,"56 km NE of Barcelona, Philippines",8.462,126.8433
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 13:19:22.398,4.6,"99 km ENE of Barcelona, Philippines",8.6399,127.193
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 14:52:37.348,4.9,"48 km ENE of Hinatuan, Philippines",8.4874,126.7553
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 15:24:37.994,5.3,"79 km ENE of Barcelona, Philippines",8.5184,127.058
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 15:33:14.413,4.5,"39 km E of Hinatuan, Philippines",8.4127,126.6908
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 17:25:46.324,4.5,"41 km ESE of Aras-asan, Philippines",8.8083,126.6822
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 19:14:45.547,4.7,"65 km ENE of Hinatuan, Philippines",8.6108,126.8801
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 22:40:12.467,4.5,"106 km E of Marihatag, Philippines",8.675,127.2547
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 23:07:25.852,4.2,"30 km E of Hinatuan, Philippines",8.3855,126.6075
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 23:33:46.088,4.9,"35 km E of Hinatuan, Philippines",8.4094,126.6536
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 23:41:33.057,4.6,"95 km ENE of Hinatuan, Philippines",8.6556,127.1519
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 00:39:02.665,4.4,"96 km ENE of Barcelona, Philippines",8.5933,127.1984
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 01:53:23.099,4.4,"30 km E of Hinatuan, Philippines",8.399,126.6128
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 02:53:44.813,4.5,"70 km NE of Barcelona, Philippines",8.5138,126.9651
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 04:45:46.856,5.1,"45 km ESE of Marihatag, Philippines",8.7042,126.6965
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 05:41:08.590,4.5,"99 km E of Aras-asan, Philippines",8.8279,127.2111
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 06:38:49.459,5.2,"52 km E of Aras-asan, Philippines",8.8293,126.7893
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 06:42:39.234,4.4,"97 km E of Marihatag, Philippines",8.6676,127.1733
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 07:09:57.531,4.3,"99 km E of Aras-asan, Philippines",8.7899,127.2137
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 07:28:53.564,4.4,"62 km ENE of Hinatuan, Philippines",8.6191,126.8486
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 11:27:52.882,4.5,"108 km ENE of Barcelona, Philippines",8.4714,127.3702
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 12:40:32.795,4.4,"96 km E of Aras-asan, Philippines",8.7186,127.1754
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 14:11:37.273,4.6,"27 km ENE of Hinatuan, Philippines",8.4433,126.5756
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 15:08:37.998,4.9,"48 km ENE of Hinatuan, Philippines",8.507,126.7505
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 16:14:05.332,4.4,"107 km ESE of Aras-asan, Philippines",8.6944,127.2688
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 19:27:23.614,4.5,"61 km E of Marihatag, Philippines",8.744,126.8486
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 22:12:04.468,4.3,"44 km ESE of Aras-asan, Philippines",8.8044,126.7075
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-07 23:56:30.747,4.1,"108 km ENE of Barcelona, Philippines",8.5529,127.3392
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 03:43:58.495,4.4,"90 km ENE of Barcelona, Philippines",8.5956,127.1315
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 05:21:47.328,4.5,"101 km E of Aras-asan, Philippines",8.7506,127.225
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 05:29:14.784,4.4,"70 km ENE of Barcelona, Philippines",8.4747,126.9889
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 06:52:43.260,5.0,"101 km E of Aras-asan, Philippines",8.7458,127.2197
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 08:11:15.438,4.4,"107 km E of Aras-asan, Philippines",8.7825,127.2812
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 09:26:53.243,4.4,"58 km ENE of Hinatuan, Philippines",8.5821,126.8213
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 09:46:51.998,4.5,"92 km E of Marihatag, Philippines",8.6608,127.1205
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 10:01:15.077,4.7,"84 km E of Marihatag, Philippines",8.6897,127.0566
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 10:32:39.480,5.2,"61 km E of Aras-asan, Philippines",8.7897,126.8612
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 11:32:15.254,4.9,"68 km E of Aras-asan, Philippines",8.8122,126.9302
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 14:52:30.732,4.3,"86 km ENE of Barcelona, Philippines",8.5326,127.1288
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-08 16:09:47.231,4.6,"58 km E of Marihatag, Philippines",8.7513,126.8256
