time,latitude,longitude,depth,mag,magType,place
2022-09-05T12:04:33.771Z,4.9103,125.9657,119.094,4.3,mb,"77 km SE of Sarangani, Philippines"
2022-07-27T13:58:21.213Z,17.3726,120.9698,10,4.3,mb,"17 km W of Pasil, Philippines"
2022-08-11T23:43:41.062Z,4.8947,126.4003,116.689,4.3,mb,"118 km ESE of Sarangani, Philippines"
2022-08-19T22:05:24.350Z,4.695,125.8574,187.31,4.3,mb,"89 km SSE of Sarangani, Philippines"
2022-07-11T10:18:55.194Z,6.0131,125.8965,117.619,4.3,mb,"23 km ESE of Lamitan, Philippines"
2022-07-13T08:51:52.822Z,18.5921,120.3569,23.129,4.3,mb,"Luzon, Philippines"
2022-07-22T11:17:42.267Z,13.5612,120.8161,150.589,4.3,mb,"9 km N of Odala, Philippines"
2022-08-04T17:58:43.464Z,13.7337,120.7146,189.467,4.3,mb,"12 km S of Hukay, Philippines"
2022-07-16T22:46:53.906Z,10.3625,126.0004,10,4.3,mb,"38 km N of Santa Monica, Philippines"
2022-07-18T15:31:23.400Z,10.3333,126.1144,46.75,4.3,mb,Philippine Islands region
2022-07-12T02:50:55.318Z,5.0863,125.206,10,4.3,mb,"45 km SW of Sarangani, Philippines"
2022-07-06T17:58:52.846Z,6.1743,126.4891,79.705,4.3,mb,"Mindanao, Philippines"
2022-06-27T01:39:48.708Z,11.2215,124.0852,10,4.3,mb,"Leyte, Philippines"
2022-05-12T05:54:42.733Z,9.6892,126.456,35,4.3,mb,"38 km E of Union, Philippines"
2022-05-12T05:43:06.205Z,9.618,126.4223,35,4.3,mb,"37 km ESE of Union, Philippines"
2022-05-30T19:29:03.436Z,5.8166,126.3969,102.22,4.3,mb,"64 km SSE of Pondaguitan, Philippines"
2022-05-31T03:05:02.615Z,6.2675,123.7369,560.79,4.3,mb,"39 km WSW of Sangay, Philippines"
2022-05-08T05:16:23.666Z,8.7014,126.3357,75.89,4.3,mb,"12 km SSE of Marihatag, Philippines"
2022-05-22T23:45:33.717Z,4.7432,125.9182,36.91,4.3,mb,"88 km SE of Sarangani, Philippines"
2022-05-20T22:35:05.441Z,5.546,126.1277,106.73,4.3,mb,"67 km SE of Caburan, Philippines"
2022-04-29T18:46:07.537Z,13.1543,124.498,56.01,4.3,mb,"40 km E of Rapu-Rapu, Philippines"
2022-05-24T02:16:51.054Z,13.7434,120.6684,167.26,4.3,mb,"10 km SSE of Calatagan, Philippines"
2022-04-20T01:37:18.489Z,14.1452,119.3188,10,4.3,mb,"83 km WNW of Cabra, Philippines"
2022-04-18T18:19:27.992Z,8.8487,126.4031,51.93,4.3,mb,"10 km ESE of Aras-asan, Philippines"
2022-04-06T00:04:15.758Z,6.8457,125.7823,71.67,4.3,mb,"8 km S of San Remigio, Philippines"
2022-04-05T15:33:37.449Z,11.4308,126.022,10,4.3,mb,"45 km ENE of Hernani, Philippines"
2022-03-14T06:51:24.253Z,14.0351,119.2147,10,4.3,mb,"91 km W of Cabra, Philippines"
2022-04-04T15:05:29.605Z,20.0797,120.6157,10,4.3,mb,"147 km WSW of Basco, Philippines"
2022-04-03T10:37:01.165Z,11.1242,125.7664,35,4.3,mb,"11 km NNE of Guiuan, Philippines"
2022-04-04T18:24:08.417Z,9.2649,126.5454,10,4.3,mb,"38 km E of Cortes, Philippines"
2022-03-15T19:17:45.054Z,14.74,119.474,10,4.3,mb,"68 km WSW of San Nicolas, Philippines"
2022-03-18T15:07:45.855Z,13.8253,119.224,10,4.3,mb,"89 km W of Cabra, Philippines"
2022-03-14T00:21:53.207Z,14.0127,119.2334,10,4.3,mb,"89 km W of Cabra, Philippines"
2022-03-13T22:27:30.627Z,14.1707,119.6299,10,4.3,mb,"55 km NW of Cabra, Philippines"
2022-03-18T02:26:17.182Z,17.219,120.3366,45.12,4.3,mb,"8 km WNW of Darapidap, Philippines"
2022-03-01T04:40:24.631Z,12.4322,125.5293,35,4.3,mb,"22 km NE of Arteche, Philippines"
2022-03-03T07:54:21.755Z,15.5683,120.6967,157.12,4.3,mb,"2 km N of Balayang, Philippines"
2022-03-01T13:14:29.417Z,19.36,119.9796,10,4.3,mb,Philippine Islands region
2022-02-20T19:49:42.917Z,5.809,126.453,57.53,4.3,mb,"68 km SSE of Pondaguitan, Philippines"
2022-02-19T12:16:22.296Z,18.4971,121.2507,59.64,4.3,mb,"6 km WSW of Santa Cruz, Philippines"
2022-01-30T00:38:58.795Z,15.5194,118.2654,10,4.3,mb,"168 km WSW of Ilioilio, Philippines"
2022-02-07T14:26:15.736Z,10.0345,125.6861,82.96,4.3,mb,"12 km N of Cagdianao, Philippines"
2022-02-06T14:01:14.764Z,6.3747,126.1471,79.08,4.3,mb,"1 km S of Surup, Philippines"
2022-01-26T12:36:33.465Z,13.9228,120.6455,109.09,4.3,mb,"2 km N of Biga, Philippines"
2022-01-03T06:04:56.777Z,12.7734,123.5064,10,4.3,mb,"17 km SSW of Donsol, Philippines"
2022-01-26T15:59:57.320Z,5.3008,126.3548,60.29,4.3,mb,"99 km E of Sarangani, Philippines"
2022-01-16T13:58:00.152Z,16.6852,121.1459,47.65,4.3,mb,"9 km WNW of Lamut, Philippines"
2021-12-24T18:42:10.166Z,19.1342,121.0186,20.44,4.3,mb,"58 km N of Claveria, Philippines"
2021-12-23T03:01:30.630Z,5.8044,124.0274,517.23,4.3,mb,"48 km SSW of Palimbang, Philippines"
2021-12-12T06:26:07.771Z,10.7736,122.0104,35.19,4.3,mb,"0 km NW of Catungan, Philippines"
2021-12-07T18:58:13.789Z,5.3293,126.0094,93.93,4.3,mb,"61 km E of Sarangani, Philippines"
2021-12-14T02:23:42.709Z,5.19,125.6949,18.9,4.3,mb,"34 km SE of Sarangani, Philippines"
2021-12-10T10:57:25.858Z,16.3699,120.666,10,4.3,mb,"1 km WNW of Itogon, Philippines"
2021-12-07T00:31:17.736Z,14.2761,119.4606,10,4.3,mb,"76 km NW of Cabra, Philippines"
2021-11-15T11:15:01.631Z,13.9434,120.6176,122.3,4.3,mb,"Mindoro, Philippines"
2021-11-06T23:19:41.846Z,9.5475,125.8324,10,4.3,mb,"Mindanao, Philippines"
2021-10-31T02:17:16.682Z,13.7372,120.8286,138.6,4.3,mb,"6 km WNW of Bagalangit, Philippines"
2021-10-17T11:28:01.676Z,7.4422,126.5876,156.46,4.3,mb,"Mindanao, Philippines"
2021-10-20T21:48:46.234Z,18.5561,120.9474,42.43,4.3,mb,"15 km WSW of Claveria, Philippines"
2021-10-04T21:31:53.749Z,16.6959,121.6086,10,4.3,mb,"0 km WSW of Ramos West, Philippines"
2021-09-18T09:37:53.545Z,5.3974,125.6083,9.45,4.3,mb,"16 km E of Sarangani, Philippines"
2021-08-27T11:36:27.062Z,5.5477,125.2078,55.62,4.3,mb,"16 km W of Balangonan, Philippines"
2021-08-31T05:12:32.393Z,9.6721,122.4409,10,4.3,mb,"1 km SE of Cayhagan, Philippines"
2021-09-15T10:48:05.155Z,11.258,125.1588,166.7,4.3,mb,"10 km ESE of Basey, Philippines"
2021-08-06T10:18:06.731Z,15.8446,122.9789,10,4.3,mb,"139 km NE of Karligan, Philippines"
2021-08-22T15:55:58.825Z,16.3636,122.276,23.63,4.3,mb,"48 km ESE of Minuri, Philippines"
2021-08-11T19:25:24.568Z,6.8038,125.8825,48.02,4.3,mb,"17 km SW of Lupon, Philippines"
2021-08-10T15:50:45.788Z,16.7534,119.3919,10,4.3,mb,"66 km NW of Balingasay, Philippines"
2021-07-11T17:07:23.691Z,8.7759,126.2666,78.05,4.3,mb,"Mindanao, Philippines"
2021-07-19T17:53:23.806Z,10.4322,125.0469,43.05,4.3,mb,"8 km NE of Sogod, Philippines"
2021-07-19T22:19:13.591Z,5.6524,126.493,82.76,4.3,mb,"85 km SSE of Pondaguitan, Philippines"
2021-07-15T10:27:42.930Z,18.9686,121.0744,10,4.3,mb,"39 km N of Claveria, Philippines"
2021-07-09T00:24:44.965Z,5.4378,125.8074,150.79,4.3,mb,"38 km E of Sarangani, Philippines"
2021-06-17T01:04:37.197Z,9.0812,125.9583,10,4.3,mb,"12 km N of San Miguel, Philippines"
2021-06-06T08:42:59.509Z,10.0179,126.0605,35,4.3,mb,"2 km E of Santa Monica, Philippines"
2021-06-06T08:34:46.129Z,10.0903,125.9837,10,4.3,mb,"9 km NW of Santa Monica, Philippines"
2021-06-06T07:24:57.850Z,10.1238,126.0554,5.53,4.3,mb,"11 km N of Santa Monica, Philippines"
2021-06-20T14:36:19.536Z,12.0588,126.1924,10,4.3,mb,"75 km E of San Policarpo, Philippines"
2021-06-17T14:46:11.262Z,11.464,125.7802,10,4.3,mb,"23 km NE of Hernani, Philippines"
2021-06-18T01:13:40.990Z,7.6462,124.7356,10,4.3,mb,"8 km ESE of Wao, Philippines"
2021-06-14T15:44:24.892Z,7.6354,124.7796,10,4.3,mb,"5 km NW of Osias, Philippines"
2021-06-14T14:56:14.457Z,7.7121,124.9707,10,4.3,mb,"5 km NW of Don Carlos, Philippines"
2021-06-18T18:40:57.781Z,6.9375,124.8181,10,4.3,mb,"4 km WSW of Dunguan, Philippines"
2021-06-11T21:37:56.209Z,6.067,126.1689,102.46,4.3,mb,"32 km S of Pondaguitan, Philippines"
2021-06-07T18:17:42.139Z,12.2284,124.1782,35,4.3,mb,"9 km ESE of San Vicente, Philippines"
2021-05-10T00:15:08.355Z,10.9936,124.9236,34.63,4.3,mb,"3 km ENE of Burauen, Philippines"
2021-04-14T05:32:52.784Z,10.0059,126.1283,57.35,4.3,mb,"9 km E of Santa Monica, Philippines"
2021-04-21T15:32:49.421Z,10.8256,125.912,10,4.3,mb,"15 km SE of Sulangan, Philippines"
2021-04-23T12:09:11.560Z,6.6501,125.6219,219.86,4.3,mb,"18 km NNE of Tubalan, Philippines"
2021-04-13T14:08:10.881Z,11.206,125.8416,35,4.3,mb,"20 km ENE of Salcedo, Philippines"
2021-03-12T12:28:50.593Z,8.2272,125.4309,10,4.3,mb,"16 km NE of Cabanglasan, Philippines"
2021-03-18T21:56:22.795Z,20.5003,121.1507,35,4.3,mb,"85 km W of Basco, Philippines"
2021-02-21T07:54:27.454Z,10.5442,125.7223,135.27,4.3,mb,"25 km NE of Loreto, Philippines"
2021-02-12T12:49:47.087Z,15.5321,118.1752,10,4.3,mb,"176 km WSW of Ilioilio, Philippines"
2021-02-26T01:41:03.525Z,9.1152,123.39,10,4.3,mb,"16 km ESE of Dauin, Philippines"
2021-02-26T02:42:16.533Z,10.245,125.7931,96.59,4.3,mb,"27 km ESE of Tubajon, Philippines"
2021-02-25T17:45:19.558Z,5.6625,125.375,60.44,4.3,mb,"7 km WNW of Nuing, Philippines"
2021-02-28T19:56:46.656Z,21.0819,122.0093,158.82,4.3,mb,Taiwan region
2021-02-05T00:23:50.031Z,14.2998,122.8456,10,4.3,mb,"6 km ENE of Paracale, Philippines"
2021-02-12T12:32:56.339Z,15.5225,118.3261,10,4.3,mb,"161 km WSW of Ilioilio, Philippines"
2021-01-21T21:45:18.913Z,5.2744,125.4336,10,4.3,mb,"14 km SSW of Sarangani, Philippines"
2021-01-25T17:31:25.014Z,9.1524,126.185,70.36,4.3,mb,"3 km SSE of Mabahin, Philippines"
2020-12-29T23:20:13.312Z,5.0896,125.1577,44.3,4.3,mb,"48 km SW of Sarangani, Philippines"
2021-01-02T05:29:17.919Z,9.5829,125.9985,61.49,4.3,mb,"5 km SE of Socorro, Philippines"
2020-12-29T18:43:22.393Z,9.4131,124.2318,529.84,4.3,mb,"21 km S of Valencia, Philippines"
2020-12-19T13:42:36.938Z,20.9807,122.1143,190.53,4.3,mb,"60 km NNE of Basco, Philippines"
2016-11-04T18:24:05.910Z,10.0949,126.2923,49.72,4.3,mb,"29 km ENE of Santa Monica, Philippines"
2016-10-12T17:01:18.550Z,10.0418,126.1296,45.54,4.3,mb,"10 km ENE of Santa Monica, Philippines"
2016-09-29T02:09:57.630Z,5.6164,120.4093,15.46,4.3,mb,"29 km NNE of Tumbagaan, Philippines"
2016-09-17T14:19:04.500Z,9.1362,122.0886,58.94,4.3,mb,"63 km SW of Colipapa, Philippines"
2016-09-25T05:31:35.140Z,6.6119,126.5008,73.21,4.3,mb,"34 km SE of Tamisan, Philippines"
2016-09-26T22:47:33.600Z,9.3438,125.5344,108.11,4.3,mb,"2 km E of Jabonga, Philippines"
2016-10-03T02:41:01.550Z,4.9332,126.4899,80.47,4.3,mb,"125 km ESE of Sarangani, Philippines"
2016-09-10T11:50:04.170Z,19.8204,121.5461,49.77,4.3,mb,"82 km SSW of Basco, Philippines"
2016-09-03T00:26:45.480Z,6.5008,123.7313,41.7,4.3,mb,"33 km W of Bantogon, Philippines"
2016-07-25T05:51:03.210Z,7.7445,126.3313,10,4.3,mb,"10 km WSW of San Alfonso, Philippines"
2016-08-09T19:32:07.430Z,5.6989,126.2055,128.94,4.3,mb,"66 km ESE of Mangili, Philippines"
2016-06-18T17:31:16.320Z,6.3734,124.0691,554.46,4.3,mb,"8 km SSE of Sangay, Philippines"
2016-06-07T12:23:12.490Z,6.0795,126.1002,79.37,4.3,mb,"32 km SSW of Pondaguitan, Philippines"
2016-05-05T02:59:35.000Z,20.6963,122.9295,21.63,4.3,mb,"103 km ENE of Basco, Philippines"
2016-03-22T10:04:27.160Z,9.1753,126.1662,116.13,4.3,mb,"1 km SSW of Mabahin, Philippines"
2016-02-24T07:16:20.820Z,6.0406,126.4011,89.05,4.3,mb,"43 km SE of Pondaguitan, Philippines"
2016-02-09T10:49:14.430Z,4.6531,125.1065,54.83,4.3,mb,"91 km SSW of Sarangani, Philippines"
2016-01-23T22:08:15.880Z,5.0055,125.7598,156.62,4.3,mb,"54 km SE of Sarangani, Philippines"
2016-01-14T15:52:56.950Z,9.9081,125.8913,104.64,4.3,mb,"9 km WNW of Del Carmen, Surigao del Norte, Philippines"
2020-11-13T18:15:32.227Z,13.7476,120.9041,116.98,4.3,mb,"0 km ENE of Solo, Philippines"
2017-08-05T08:16:26.140Z,7.725,125.1699,21.24,4.3,mb,"6 km ENE of Salawagan, Philippines"
2017-07-25T20:41:45.390Z,10.1804,122.1096,10,4.3,mb,"30 km SSE of Magdalena, Philippines"
2017-07-13T07:12:20.380Z,5.0533,125.4813,193.14,4.3,mb,"38 km S of Sarangani, Philippines"
2017-07-01T11:52:22.050Z,20.9331,122.0687,7.76,4.3,mb,"54 km N of Basco, Philippines"
2017-06-29T16:07:25.360Z,20.0907,121.3939,13.01,4.3,mb,"72 km WSW of Basco, Philippines"
2017-07-10T04:24:32.500Z,10.0064,126.4107,120.42,4.3,mb,"37 km ENE of Pilar, Philippines"
2017-06-28T01:33:25.900Z,5.1184,125.3864,36.37,4.3,mb,"32 km SSW of Sarangani, Philippines"
2017-05-01T04:40:22.620Z,5.3892,124.9458,57.14,4.3,mb,"49 km WSW of Balangonan, Philippines"
2017-04-29T17:47:41.250Z,5.3816,124.9804,61.46,4.3,mb,"46 km WSW of Balangonan, Philippines"
2017-04-17T14:46:57.900Z,13.7673,121.0247,113.77,4.3,mb,"1 km WSW of Santa Rita Aplaya, Philippines"
2017-04-19T14:18:49.100Z,10.2313,126.0564,111,4.3,mb,"23 km N of Santa Monica, Philippines"
2017-04-12T00:42:44.730Z,4.9602,125.8616,87.42,4.3,mb,"65 km SE of Sarangani, Philippines"
2017-04-12T19:02:05.940Z,5.6328,126.1077,118.29,4.3,mb,"60 km ESE of Caburan, Philippines"
2017-04-10T19:16:27.410Z,6.2887,125.5589,103.88,4.3,mb,"3 km WSW of Kinangan, Philippines"
2017-04-01T13:33:55.790Z,6.811,125.7883,124.69,4.3,mb,"12 km S of San Remigio, Philippines"
2017-03-05T04:06:43.550Z,9.8525,125.4713,10,4.3,mb,"6 km NNE of Mabua, Philippines"
2017-02-16T05:29:25.490Z,10.0124,125.9948,10,4.3,mb,"4 km W of Santa Monica, Philippines"
2015-12-23T03:08:51.480Z,11.3551,125.3802,102.55,4.3,mb,"15 km SW of Cabay, Philippines"
2015-12-19T23:30:15.670Z,6.5745,125.9422,76.5,4.3,mb,"16 km WSW of Sigaboy, Philippines"
2017-03-08T18:50:01.300Z,6.6751,126.0492,57.88,4.3,mb,"3 km NW of Sigaboy, Philippines"
2017-02-12T19:51:26.990Z,10.0126,125.8686,10,4.3,mb,"16 km WNW of San Benito, Philippines"
2017-02-02T17:46:40.320Z,7.7061,126.4562,80.15,4.3,mb,"5 km WSW of Taytayan, Philippines"
2015-10-21T11:24:07.030Z,6.4161,123.6752,624.28,4.3,mb,"40 km W of Sangay, Philippines"
2017-02-08T20:54:24.900Z,13.9714,120.868,147.35,4.3,mb,"3 km SW of Payapa, Philippines"
2017-01-24T12:43:37.940Z,9.5294,122.419,10,4.3,mb,"8 km WSW of Alim, Philippines"
2017-01-23T14:02:05.720Z,13.8456,120.7431,144.4,4.3,mb,"4 km E of Hukay, Philippines"
2017-01-26T20:49:39.060Z,10.5961,125.4914,87.42,4.3,mb,"27 km NNW of Loreto, Philippines"
2015-11-13T04:40:43.970Z,5.4138,126.3236,58.57,4.3,mb,"93 km SE of Caburan, Philippines"
2017-01-12T21:33:23.400Z,6.0994,126.3861,19.06,4.3,mb,"37 km SE of Pondaguitan, Philippines"
2015-08-15T18:43:47.970Z,6.0435,126.5954,93.24,4.3,mb,"58 km SE of Pondaguitan, Philippines"
2015-09-15T04:13:32.180Z,6.2724,125.8438,151.18,4.3,mb,"19 km E of Talagutong, Philippines"
2015-07-30T20:42:52.460Z,7.551,125.8706,24.37,4.3,mb,"4 km NE of New Bohol, Philippines"
2015-07-27T05:21:39.670Z,5.9575,125.7471,121.45,4.3,mb,"8 km SE of Mangili, Philippines"
2015-07-29T19:03:20.090Z,13.9991,120.7053,128.82,4.3,mb,"2 km WNW of Putol, Philippines"
2015-07-16T19:22:31.460Z,5.19,125.3548,50.45,4.3,mb,"26 km SSW of Sarangani, Philippines"
2015-07-04T17:16:14.970Z,5.4961,126.5183,52.14,4.3,mb,"102 km SSE of Pondaguitan, Philippines"
2015-06-23T18:18:35.960Z,17.7791,120.8293,18.28,4.3,mb,"19 km NE of La Paz, Philippines"
2015-06-15T16:06:14.890Z,6.3503,126.2347,130.8,4.3,mb,"6 km E of Pondaguitan, Philippines"
2015-07-10T03:20:31.230Z,9.1399,126.0781,96.87,4.3,mb,"Mindanao, Philippines"
2015-06-07T16:21:06.230Z,10.7478,125.9299,10,4.3,mb,"23 km SSE of Sulangan, Philippines"
2015-05-03T16:30:18.310Z,9.3651,125.9162,38.03,4.3,mb,"3 km W of Carrascal, Philippines"
2015-05-05T11:21:57.280Z,20.004,121.2892,39.74,4.3,mb,"86 km SW of Basco, Philippines"
2015-04-29T06:15:17.830Z,9.8613,123.4565,91.05,4.3,mb,"5 km N of Mantalongon, Philippines"
2015-05-03T08:05:23.610Z,9.2606,124.1384,508.23,4.3,mb,"39 km S of Valencia, Philippines"
2015-04-22T13:37:56.380Z,20.3616,121.7342,57.43,4.3,mb,"26 km WSW of Basco, Philippines"
2015-04-15T12:54:21.580Z,10.0229,125.9504,80.2,4.3,mb,"9 km NW of San Benito, Philippines"
2015-03-26T06:25:02.430Z,5.695,124.6102,50.72,4.3,mb,"29 km SSW of Maan, Philippines"
2017-01-01T09:38:03.840Z,13.3222,120.8538,249.57,4.3,mb,"17 km S of Odala, Philippines"
2015-04-25T17:22:42.670Z,6.2276,125.9433,138.37,4.3,mb,"28 km ENE of Lapuan, Philippines"
2015-04-10T19:02:49.030Z,8.2955,123.4507,45.29,4.3,mb,"13 km NW of Josefina, Philippines"
2015-03-05T12:10:17.220Z,9.9539,126.5561,71.69,4.3,mb,"51 km E of Pilar, Philippines"
2015-03-17T19:14:53.790Z,9.445,126.3562,61.16,4.3,mb,"25 km NE of Cortes, Philippines"
2013-06-30T04:09:24.320Z,11.639,125.768,85.5,4.3,mb,"32 km E of Lalawigan, Philippines"
2013-06-01T23:58:55.750Z,7.263,124.819,11,4.3,mb,"7 km NNE of Carmen, Philippines"
2013-04-09T21:28:11.980Z,9.214,126.124,81.3,4.3,mb,"5 km W of Tigao, Philippines"
2013-01-03T03:55:12.320Z,18.9,121.108,35,4.3,mb,"32 km N of Claveria, Philippines"
2012-10-09T16:11:57.870Z,20.76,122.184,158.2,4.3,mb,"41 km NNE of Basco, Philippines"
2012-09-13T22:39:47.500Z,9.951,123.239,35,4.3,mb,"5 km SE of Jimalalud, Philippines"
2013-05-05T07:00:54.820Z,13.486,121.536,20.6,4.3,mb,"26 km SE of Laiya, Philippines"
2016-11-29T09:11:10.980Z,9.7194,126.0495,10,4.3,mb,"4 km S of Dapa, Philippines"
2012-08-23T21:19:34.350Z,13.911,121.172,135.1,4.3,mb,"Mindoro, Philippines"
2012-06-29T23:15:26.820Z,8.529,126.207,38.2,4.3,mb,"2 km WSW of Unidad, Philippines"
2012-05-17T05:59:16.960Z,13.585,120.868,149.5,4.3,mb,"8 km S of Tingloy, Philippines"
2012-11-28T13:41:58.790Z,8.888,126.476,47.7,4.3,mb,"18 km E of Aras-asan, Philippines"
2012-04-23T09:14:33.170Z,11.31,126.602,53.9,4.3,mb,"94 km ENE of Sulangan, Philippines"
2012-12-09T08:10:01.620Z,13.017,125.453,35,4.3,mb,"58 km NE of Cabodiongan, Philippines"
2001-10-24T18:40:17.680Z,11,126.211,33,4.3,mb,"42 km E of Sulangan, Philippines"
2012-11-18T19:34:30.150Z,6.53,123.842,56.2,4.3,mb,"21 km W of Bantogon, Philippines"
2012-02-06T05:54:56.800Z,11.931,125.867,10,4.3,mb,"43 km ESE of Dolores, Philippines"
2012-02-06T16:08:28.940Z,10.085,123.475,10,4.3,mb,"1 km ENE of Bitoon, Philippines"
2012-11-06T18:48:44.550Z,18.483,121.031,36.5,4.3,mb,"14 km SSW of Claveria, Philippines"
2012-02-26T03:54:31.300Z,13.681,120.866,110.8,4.3,mb,"2 km NNW of Tingloy, Philippines"
2013-06-03T20:41:16.320Z,17.975,120.652,44.8,4.3,mb,"0 km SW of Espiritu, Philippines"
2013-05-18T21:06:50.240Z,9.501,122.628,31.8,4.3,mb,"6 km N of Bal-os, Philippines"
2012-09-25T14:12:55.840Z,9.666,126.384,43.4,4.3,mb,"31 km ESE of Union, Philippines"
2011-12-23T23:11:26.040Z,9.037,125.483,35,4.3,mb,"4 km NW of Lombocan, Philippines"
2011-11-30T11:36:15.220Z,15.508,119.276,10,4.3,mb,"67 km W of Palauig, Philippines"
2011-12-15T23:44:14.630Z,9.033,126.401,36.9,4.3,mb,"16 km ENE of La Paz, Philippines"
2012-09-02T08:29:01.550Z,10.272,126.286,35,4.3,mb,"38 km NE of Santa Monica, Philippines"
2012-09-02T23:56:09.190Z,10.052,126.305,35,4.3,mb,"29 km E of Santa Monica, Philippines"
2013-03-28T06:50:00.570Z,12.839,125.27,35,4.3,mb,"31 km NE of Cabodiongan, Philippines"
2013-06-01T15:45:41.360Z,7.369,124.564,10,4.3,mb,"3 km N of Alamada, Philippines"
2012-04-14T15:53:41.900Z,14.069,120.751,193.5,4.3,mb,"1 km W of Toong, Philippines"
2012-03-31T13:54:45.620Z,15.803,122.203,35,4.3,mb,"70 km E of Suklayin, Philippines"
2012-05-12T19:31:04.730Z,18.001,122.635,37.1,4.3,mb,"67 km SE of Casambalangan, Philippines"
2012-12-10T00:18:35.370Z,6.765,126.268,65.2,4.3,mb,"9 km SSW of Tamisan, Philippines"
2011-07-12T04:46:16.170Z,9.611,122.21,10,4.3,mb,"25 km WSW of Maricalom, Philippines"
2012-10-28T03:09:40.340Z,10.312,126.291,10,4.3,mb,"42 km NE of Santa Monica, Philippines"
2012-02-06T04:03:10.880Z,10.052,123.396,10,4.3,mb,"4 km W of Dumanjog, Philippines"
2012-09-01T10:18:07.590Z,10.189,126.008,35,4.3,mb,"18 km N of Santa Monica, Philippines"
2012-10-15T15:55:02.320Z,6.037,125.496,83.4,4.3,mb,"12 km ESE of Suyan, Philippines"
2011-11-04T01:17:18.720Z,18.582,121.107,46.6,4.3,mb,"3 km SE of Claveria, Philippines"
2011-10-26T10:44:32.960Z,20.829,121.694,58.3,4.3,mb,"51 km NW of Basco, Philippines"
2012-08-05T12:40:43.970Z,9.905,125.705,70.7,4.3,mb,"Mindanao, Philippines"
2012-09-05T14:00:57.170Z,10.143,126.207,35,4.3,mb,"22 km NE of Santa Monica, Philippines"
2012-06-30T10:55:19.380Z,17.846,120.876,57.4,4.3,mb,"26 km SSE of Padong, Philippines"
2011-03-31T22:01:14.400Z,15.527,120.329,28.7,4.3,mb,"8 km WNW of Burgos, Philippines"
2011-09-01T13:25:31.160Z,20.535,123.109,13.5,4.3,mb,"119 km E of Basco, Philippines"
2011-08-30T21:24:01.910Z,20.39,120.85,5,4.3,mb,"117 km W of Basco, Philippines"
2011-03-12T23:12:25.550Z,12.104,124.991,64.1,4.3,mb,"6 km NNW of San Jose de Buan, Philippines"
2011-07-15T19:20:30.520Z,9.643,122.342,10,4.3,mb,"10 km WSW of Cayhagan, Philippines"
2011-07-30T00:02:33.740Z,9.786,122.612,10,4.3,mb,"3 km SSE of Candoni, Philippines"
2011-07-11T02:10:25.290Z,9.438,122.186,10,4.3,mb,"Negros, Philippines"
2011-01-30T21:55:05.450Z,14.936,119.808,38.1,4.3,mb,"28 km W of San Nicolas, Philippines"
2011-01-04T06:51:02.930Z,12.005,122.18,10,4.3,mb,"20 km N of Ibajay, Philippines"
2011-05-26T15:41:32.120Z,14.154,122.253,35,4.3,mb,"7 km NE of Santa Cecilia, Philippines"
2011-01-08T16:30:32.090Z,17.94,119.978,30.8,4.3,mb,"49 km NW of Puro Pinget, Philippines"
2012-02-15T10:18:52.750Z,10.24,123.397,10,4.3,mb,"9 km ESE of Hibaiyo, Philippines"
2010-12-09T20:42:05.980Z,21.117,122.023,170.2,4.3,mb,"74 km N of Basco, Philippines"
2011-03-19T13:41:36.610Z,7.435,126.593,84,4.3,mb,"2 km SSE of Baculin, Philippines"
2010-09-13T01:43:04.830Z,5.539,124.678,57,4.3,mb,"42 km SSW of Katubao, Philippines"
2010-09-04T19:14:39.380Z,11.513,125.78,35,4.3,mb,"27 km NE of Hernani, Philippines"
2010-09-28T06:26:22.300Z,13.056,124.915,35,4.3,mb,"45 km NNW of Cabodiongan, Philippines"
2010-08-23T13:41:57.110Z,13.452,125.331,17.9,4.3,mb,"92 km NNE of Cabodiongan, Philippines"
2010-08-14T09:20:19.180Z,7.447,126.202,10,4.3,mb,"19 km SSE of Bantacan, Philippines"
2011-11-18T04:07:09.260Z,6.657,126.332,76.8,4.3,mb,"20 km S of Tamisan, Philippines"
2010-08-04T17:28:57.330Z,19.045,121.184,53.4,4.3,mb,"48 km N of Namuac, Philippines"
2011-03-03T22:42:10.370Z,21.033,121.981,10,4.3,mb,"64 km N of Basco, Philippines"
2010-12-29T04:29:36.870Z,17.065,121.613,48.1,4.3,mb,"2 km WSW of Sandiat Centro, Philippines"
2010-06-12T00:14:12.100Z,18.145,121.059,34.7,4.3,mb,"19 km NW of Kabugao, Philippines"
2011-07-29T22:06:27.200Z,13.308,121.063,81.2,4.3,mb,"4 km SW of Evangelista, Philippines"
2011-05-07T01:48:40.360Z,9.562,124.18,35,4.3,mb,"6 km SSW of Valencia, Philippines"
2010-04-21T08:13:02.670Z,6.001,125.152,115,4.3,mb,"12 km S of General Santos, Philippines"
2010-12-10T23:15:03.500Z,10.415,121.942,35,4.3,mb,"3 km WSW of Magdalena, Philippines"
2010-11-26T01:39:39.370Z,20.093,121.537,19.3,4.3,mb,"59 km SW of Basco, Philippines"
2010-11-10T08:35:03.730Z,14.955,119.906,63.3,4.3,mb,"18 km W of San Nicolas, Philippines"
2010-08-28T16:55:50.470Z,16.902,122.565,35,4.3,mb,"25 km SE of Dicabisagan, Philippines"
